ESTADO;CÓDIGO;CONCATENADO2;DESC. COMPONENTE;CLASSE;GRUPO;QUANTIDADE;FORNECEDOR;CUSTO TOTAL (ATUAL);MÊS;ANO;MÊS/ANO;Unnamed: 12;Unnamed: 13
CE;40427720;CE40427720;FILME - ITEM 015;FILME;REFR/ENERG.;6647;BraPrima Ltda;68793;FEV;2024;02/2024;;
CE;14193258;CE14193258;AROMA - ITEM 024;AROMA;REFRIGERANTE;85;InsuTera Materiais;4051;DEZ;2023;12/2023;;
TO;9044186134;TO9044186134;AÇUCAR - ITEM 001;AÇUCAR;XAROPARIA;460489;RotaVita Materiais;847299;DEZ;2023;12/2023;;
BA;9044186134;BA9044186134;AÇUCAR - ITEM 001;AÇUCAR;XAROPARIA;853191;RotaVita Materiais;1569871;DEZ;2023;12/2023;;
TO;5394911907;TO5394911907;CERVEJARIA - ITEM 006;CERVEJARIA;MALTE;163281;RotaVita Materiais;537.194,32;DEZ;2023;12/2023;;
TO;1304618669;TO1304618669;TAMPA - ITEM 006;TAMPA;LATA;11750107;RotaVita Materiais;2.820.025,68;DEZ;2023;12/2023;;
TO;1304618669;TO1304618669;TAMPA - ITEM 006;TAMPA;LATA;7367380;RotaVita Materiais;1.768.171,15;JAN;2024;01/2024;;
TO;1304618669;TO1304618669;TAMPA - ITEM 006;TAMPA;LATA;21828651;VitaPrima Ind. e Com.;5.238.876,22;FEV;2024;02/2024;;
BA;8567817246;BA8567817246;CACHAÇA - ITEM 001;CACHAÇA;TANQUE;30643;DeltaQuim S.A.;69.254,06;DEZ;2023;12/2023;;
MG;7386535190;MG7386535190;FILME - ITEM 002;FILME;STRETCH;1061;AgroVega Distribuidora;24252;DEZ;2023;12/2023;;
TO;5025219607;TO5025219607;FILME - ITEM 002;FILME;STRETCH;1605;AgroVega Distribuidora;36668;DEZ;2023;12/2023;;
BA;5025219607;BA5025219607;FILME - ITEM 002;FILME;STRETCH;3360;AgroVega Distribuidora;67196;DEZ;2023;12/2023;;
TO;8684249158;TO8684249158;FILME - ITEM 014;FILME;JUJ/TERN;822;CoperPra Suprimentos;17256;DEZ;2023;12/2023;;
BA;1499791622;BA1499791622;FILME - ITEM 003;FILME;REFRI;1287;AgroVega Distribuidora;18143;DEZ;2023;12/2023;;
BA;5522250435;BA5522250435;FILME - ITEM 005;FILME;JUJ/TERN;6580;AgroVega Distribuidora;155127;DEZ;2023;12/2023;;
BA;5918053501;BA5918053501;FILME - ITEM 009;FILME;REFR/ENERG.;5399;CoperPra Suprimentos;127292;DEZ;2023;12/2023;;
TO;2172942564;TO2172942564;FILME - ITEM 016;FILME;DIVERSOS;0;VitaMineral Logística;0;DEZ;2023;12/2023;;
MG;8887454928;MG8887454928;FILME - ITEM 004;FILME;ÁGUA 500;2973;AgroVega Distribuidora;70.094,89;DEZ;2023;12/2023;;
TO;7955043974;TO7955043974;FILME - ITEM 001;FILME;VIDRO;851;AgroVega Distribuidora;17880;DEZ;2023;12/2023;;
TO;9733836620;TO9733836620;VINHO - ITEM 001;VINHO;TANQUE;35684;VegaAlfa Química;149874;DEZ;2023;12/2023;;
TO;9733836620;TO9733836620;VINHO - ITEM 001;VINHO;TANQUE;44317;VegaAlfa Química;186130;DEZ;2023;12/2023;;
TO;9733836620;TO9733836620;VINHO - ITEM 001;VINHO;TANQUE;82883;VegaAlfa Química;348110;DEZ;2023;12/2023;;
TO;9733836620;TO9733836620;VINHO - ITEM 001;VINHO;TANQUE;37791;VegaAlfa Química;158721;JAN;2024;01/2024;;
TO;9733836620;TO9733836620;VINHO - ITEM 001;VINHO;TANQUE;43464;VegaAlfa Química;182549;JAN;2024;01/2024;;
TO;9733836620;TO9733836620;VINHO - ITEM 001;VINHO;TANQUE;36554;VegaAlfa Química;153528;JAN;2024;01/2024;;
TO;9733836620;TO9733836620;VINHO - ITEM 001;VINHO;TANQUE;158960;RotaVita Materiais;667632;AGO;2023;08/2023;;
CE;16956314;CE16956314;AÇUCAR - ITEM 001;AÇUCAR;XAROPARIA;533502;TeraMineral Suprimentos;1.215.275,91;JAN;2024;01/2024;;
CE;72492170;CE72492170;EMULSAO - ITEM 002;EMULSAO;XAROPARIA;306;AgroUni Distribuidora;11005;JAN;2024;01/2024;;
CE;93708396;CE93708396;AROMA - ITEM 016;AROMA;REFRIGERANTE;752;AgroUni Distribuidora;17678;JAN;2024;01/2024;;
CE;23278538;CE23278538;PREFORMA - ITEM 019;PREFORMA;PET 500 PA;111945;DeltaGlobal Group;26.418,94;JAN;2024;01/2024;;
CE;89510054;CE89510054;PREFORMA - ITEM 016;PREFORMA;PET 2L PA;683447;UniBra Materiais;334.889,07;JAN;2024;01/2024;;
CE;31125913;CE31125913;PREFORMA - ITEM 024;PREFORMA;PET 2L PA;216199;DeltaGlobal Group;105.937,42;JAN;2024;01/2024;;
CE;75986584;CE75986584;PREFORMA - ITEM 017;PREFORMA;PET 2,5L PA;233632;UniBra Materiais;116.348,92;JAN;2024;01/2024;;
CE;71957348;CE71957348;PREFORMA - ITEM 018;PREFORMA;PET 2,5L PA;118789;UniBra Materiais;59.157,02;JAN;2024;01/2024;;
CE;93820801;CE93820801;PREFORMA - ITEM 022;PREFORMA;PET 200 PA;491442;DeltaGlobal Group;78.139,23;JAN;2024;01/2024;;
CE;68607044;CE68607044;ROTULO - ITEM 026;ROTULO;SLEEVE-PA;149068;MasterVita Ind. e Com.;9.810,19;JAN;2024;01/2024;;
CE;43231967;CE43231967;SUCO - ITEM 004;SUCO;XAROPARIA;1583;NorNor Group;18207;JAN;2024;01/2024;;
CE;94073742;CE94073742;SUCO - ITEM 001;SUCO;XAROPARIA;457;NorNor Group;4798;JAN;2024;01/2024;;
CE;89603085;CE89603085;SUCO - ITEM 003;SUCO;XAROPARIA;507;NorNor Group;5323;JAN;2024;01/2024;;
CE;68470265;CE68470265;TAMPA - ITEM 005;TAMPA;PET;487057;SulPoli Materiais;22.730,95;JAN;2024;01/2024;;
CE;53245155;CE53245155;TAMPA - ITEM 010;TAMPA;PET;297499;SulPoli Materiais;13.884,26;JAN;2024;01/2024;;
CE;86049642;CE86049642;TAMPA - ITEM 011;TAMPA;PET;870288;SulPoli Materiais;40.616,34;JAN;2024;01/2024;;
MG;2255902229;MG2255902229;PREFORMA - ITEM 007;PREFORMA;PET 500 PA;521118;DeltaGlobal Group;115.339,05;JAN;2024;01/2024;;
MG;4873355343;MG4873355343;PREFORMA - ITEM 020;PREFORMA;PET 500 PA;4095036;DeltaGlobal Group;1.050.950,02;JAN;2024;01/2024;;
MG;8779765655;MG8779765655;TAMPA - ITEM 012;TAMPA;PET;1271074;MasterCoper Insumos;55.079,43;JAN;2024;01/2024;;
MG;2547712746;MG2547712746;TAMPA - ITEM 007;TAMPA;PET;3111618;MasterCoper Insumos;134.835,76;JAN;2024;01/2024;;
TO;6569436589;TO6569436589;AROMA - ITEM 034;AROMA;REFRIGERANTE;829;VitaDelta Logística;18851;JAN;2024;01/2024;;
TO;3290357505;TO3290357505;AROMA - ITEM 007;AROMA;REFRIGERANTE;1005;AgroUni Distribuidora;32.953,48;JAN;2024;01/2024;;
TO;1271052865;TO1271052865;AROMA - ITEM 015;AROMA;VODKA;225;InsuTera Materiais;5825;JAN;2024;01/2024;;
TO;5605518300;TO5605518300;AROMA - ITEM 016;AROMA;REFRIGERANTE;142;SulPoli Insumos;3985;JAN;2024;01/2024;;
TO;6900471848;TO6900471848;AROMA - ITEM 024;AROMA;ENERG./DELÍR.;53;InsuTera Materiais;2.663,30;JAN;2024;01/2024;;
TO;4044618118;TO4044618118;CAIXA - ITEM 001;CAIXA;TUBAINA;48493;NorQuim Logística;81954;JAN;2024;01/2024;;
TO;4317820540;TO4317820540;CAIXA - ITEM 002;CAIXA;CERVEJA;20615;TeraSul Química;37931;JAN;2024;01/2024;;
TO;4264452743;TO4264452743;CERVEJARIA - ITEM 004;CERVEJARIA;OUTROS;353;GlobalPra Embalagens;1.435,05;JAN;2024;01/2024;;
TO;8644797837;TO8644797837;CORANTE - ITEM 001;CORANTE;REFRIGERANTE;306;SulPoli Insumos;2294;JAN;2024;01/2024;;
TO;7279736766;TO7279736766;EMULSAO - ITEM 002;EMULSAO;XAROPARIA;115;SulPoli Insumos;3.760,15;JAN;2024;01/2024;;
TO;8001537910;TO8001537910;PREFORMA - ITEM 003;PREFORMA;SODALINE 500ML;197133;DeltaGlobal Group;40.215,18;JAN;2024;01/2024;;
TO;1011087530;TO1011087530;PREFORMA - ITEM 002;PREFORMA;SODALINE 500ML;132298;DeltaGlobal Group;33.952,94;JAN;2024;01/2024;;
TO;7132496567;TO7132496567;PREFORMA - ITEM 008;PREFORMA;SODALINE 2L;60258;DeltaGlobal Group;33.461,24;JAN;2024;01/2024;;
TO;6179464321;TO6179464321;PREFORMA - ITEM 009;PREFORMA;SODALINE 2L;286060;DeltaGlobal Group;114.795,78;JAN;2024;01/2024;;
TO;1239320711;TO1239320711;PREFORMA - ITEM 023;PREFORMA;SODALINE 3L;58419;DeltaGlobal Group;32.669,11;JAN;2024;01/2024;;
TO;1772575509;TO1772575509;PREFORMA - ITEM 011;PREFORMA;SODALINE 3L;9182;DeltaGlobal Group;5.134,94;JAN;2024;01/2024;;
TO;2903271927;TO2903271927;ROTULO - ITEM 037;ROTULO;ADESIVO;239055;MineralMaster Embalagens;9557;JAN;2024;01/2024;;
TO;2596410340;TO2596410340;ROTULO - ITEM 002;ROTULO;ADESIVO;231225;MineralMaster Embalagens;17804;JAN;2024;01/2024;;
TO;6421208083;TO6421208083;SUCO - ITEM 004;SUCO;XAROPARIA;404;NorNor Group;4849;JAN;2024;01/2024;;
TO;5599718164;TO5599718164;SUCO - ITEM 001;SUCO;XAROPARIA;291;NorNor Group;3495;JAN;2024;01/2024;;
TO;9444653705;TO9444653705;SUCO - ITEM 002;SUCO;XAROPARIA;60;NorNor Group;989;JAN;2024;01/2024;;
TO;5332943030;TO5332943030;TAMPA - ITEM 004;TAMPA;VIDRO NAC;486637;PoliUni Insumos;145991;JAN;2024;01/2024;;
TO;9399568162;TO9399568162;VASILHAME - ITEM 001;VASILHAME;NORMAL;292451;SerraAgro Distribuidora;216.413,64;JAN;2024;01/2024;;
TO;8875300502;TO8875300502;VASILHAME - ITEM 003;VASILHAME;NORMAL;61197;SerraAgro Distribuidora;96.079,96;JAN;2024;01/2024;;
BA;3251521657;BA3251521657;ACID.E CONSERV. - ITEM 005;ACID.E CONSERV.;ENERG/DELIRIO;2009;MineralFluxo Química;16635;JAN;2024;01/2024;;
BA;8591150602;BA8591150602;ACID.E CONSERV. - ITEM 006;ACID.E CONSERV.;REF/ENER/ROM/DEL;780;MineralFluxo Química;12255;JAN;2024;01/2024;;
BA;6258025797;BA6258025797;CONCENT./KITs - ITEM 001;CONCENT./KITs;C.ENERGETICO;61;InsuTera Materiais;11050;JAN;2024;01/2024;;
BA;9176887849;BA9176887849;AROMA - ITEM 001;AROMA;REFRIGERANTE;138;AgroUni Distribuidora;8533;JAN;2024;01/2024;;
BA;6569436589;BA6569436589;AROMA - ITEM 034;AROMA;REFRIGERANTE;761;RotaVita Materiais;17302;JAN;2024;01/2024;;
BA;3290357505;BA3290357505;AROMA - ITEM 007;AROMA;REFRIGERANTE;2573;AgroUni Distribuidora;84396;JAN;2024;01/2024;;
BA;9077785457;BA9077785457;AROMA - ITEM 006;AROMA;ENERGÉTICO;473;QuimSul Ind. e Com.;70.788,57;JAN;2024;01/2024;;
BA;2434613096;BA2434613096;AROMA - ITEM 032;AROMA;ENERGÉTICO;83;AgroUni Distribuidora;8930;JAN;2024;01/2024;;
BA;1302325708;BA1302325708;AROMA - ITEM 028;AROMA;BRUSK DEMAIS;58;AgroUni Distribuidora;3370;JAN;2024;01/2024;;
BA;7179785575;BA7179785575;AROMA - ITEM 002;AROMA;ENERGÉTICO;407;InsuTera Materiais;15146;JAN;2024;01/2024;;
BA;7605548367;BA7605548367;AROMA - ITEM 003;AROMA;ENERGÉTICO;353;InsuTera Materiais;26757;JAN;2024;01/2024;;
BA;4124528771;BA4124528771;AROMA - ITEM 009;AROMA;REFRIGERANTE;501;SulPoli Insumos;24025;JAN;2024;01/2024;;
BA;6744158662;BA6744158662;AROMA - ITEM 011;AROMA;ENERGÉTICO;107;InsuTera Materiais;4.955,85;JAN;2024;01/2024;;
BA;1714655572;BA1714655572;AROMA - ITEM 017;AROMA;ENERGÉTICO;518;InsuTera Materiais;30537;JAN;2024;01/2024;;
BA;7549089823;BA7549089823;AROMA - ITEM 018;AROMA;ENERGÉTICO;23;AgroUni Distribuidora;2394;JAN;2024;01/2024;;
BA;5605518300;BA5605518300;AROMA - ITEM 016;AROMA;REFRIGERANTE;533;AgroUni Distribuidora;14932;JAN;2024;01/2024;;
BA;6900471848;BA6900471848;AROMA - ITEM 024;AROMA;ENERG./DELÍR.;344;InsuTera Materiais;17.200,54;JAN;2024;01/2024;;
BA;8644797837;BA8644797837;CORANTE - ITEM 001;CORANTE;REFRIGERANTE;644;AgroUni Distribuidora;4830;JAN;2024;01/2024;;
BA;3365966026;BA3365966026;CORANTE - ITEM 002;CORANTE;ENERGÉTICO;5;SulPoli Insumos;242;JAN;2024;01/2024;;
BA;7279736766;BA7279736766;EMULSAO - ITEM 002;EMULSAO;XAROPARIA;295;AgroUni Distribuidora;9668;JAN;2024;01/2024;;
BA;2648919840;BA2648919840;EMULSAO - ITEM 003;EMULSAO;XAROPARIA;22;AgroUni Distribuidora;1205;JAN;2024;01/2024;;
BA;4657003471;BA4657003471;PREFORMA - ITEM 026;PREFORMA;SODALINE 200ML;668014;MineralSerra Suprimentos;132.231,95;JAN;2024;01/2024;;
BA;5237540617;BA5237540617;PREFORMA - ITEM 028;PREFORMA;SODALINE 200ML;3781765;MineralSerra Suprimentos;748.592,78;JAN;2024;01/2024;;
BA;4529750777;BA4529750777;PREFORMA - ITEM 012;PREFORMA;TURBOX 250ML;3569769;MineralSerra Suprimentos;916.145,44;JAN;2024;01/2024;;
BA;1950259256;BA1950259256;PREFORMA - ITEM 025;PREFORMA;SODASHOW;1541603;UniBra Materiais;686013;JAN;2024;01/2024;;
BA;7132496567;BA7132496567;PREFORMA - ITEM 014;PREFORMA;SODALINE 2L;150119;MineralSerra Suprimentos;78.242,08;JAN;2024;01/2024;;
BA;6179464321;BA6179464321;PREFORMA - ITEM 013;PREFORMA;SODALINE 2L;781874;MineralSerra Suprimentos;407.512,66;JAN;2024;01/2024;;
BA;8705336562;BA8705336562;PREFORMA - ITEM 001;PREFORMA;TURBOX 2L;2076806;MineralSerra Suprimentos;1.427.779,01;JAN;2024;01/2024;;
BA;6421208083;BA6421208083;SUCO - ITEM 004;SUCO;XAROPARIA;1191;NorNor Group;14293;JAN;2024;01/2024;;
BA;5599718164;BA5599718164;SUCO - ITEM 001;SUCO;XAROPARIA;295;NorNor Group;3542;JAN;2024;01/2024;;
BA;9444653705;BA9444653705;SUCO - ITEM 002;SUCO;XAROPARIA;145;NorNor Group;2388;JAN;2024;01/2024;;
BA;1062013914;BA1062013914;SUCO - ITEM 003;SUCO;XAROPARIA;427;NorNor Group;5552;JAN;2024;01/2024;;
BA;5488102393;BA5488102393;TAMPA - ITEM 003;TAMPA;PET;9623557;CorpVita S.A.;427.767,10;JAN;2024;01/2024;;
BA;5941735720;BA5941735720;TAMPA - ITEM 005;TAMPA;PET;738313;CorpVita S.A.;32.818,01;JAN;2024;01/2024;;
BA;2765901449;BA2765901449;TAMPA - ITEM 010;TAMPA;PET;259977;CorpVita S.A.;11.555,99;JAN;2024;01/2024;;
BA;3210229858;BA3210229858;TAMPA - ITEM 008;TAMPA;PET;1438020;CorpVita S.A.;63.919,99;JAN;2024;01/2024;;
BA;8751519747;BA8751519747;TAMPA - ITEM 011;TAMPA;PET;424149;CorpVita S.A.;18.853,41;JAN;2024;01/2024;;
CE;25086172;CE25086172;AROMA - ITEM 031;AROMA;REFRIGERANTE;717;VitaCoper Distribuidora;86138;FEV;2024;02/2024;;
CE;35736073;CE35736073;AROMA - ITEM 014;AROMA;REFRIGERANTE;171;VitaCoper Distribuidora;26858;FEV;2024;02/2024;;
CE;46751272;CE46751272;CONCENT./KITs - ITEM 002;CONCENT./KITs;KIT COLA;2427;BetaAgro do Brasil;54346;FEV;2024;02/2024;;
CE;21279931;CE21279931;CORANTE - ITEM 004;CORANTE;REFRIGERANTE;62;AgroUni Distribuidora;4.249,29;FEV;2024;02/2024;;
CE;71006623;CE71006623;CORANTE - ITEM 005;CORANTE;XAROPARIA;6;AgroUni Distribuidora;259,83;FEV;2024;02/2024;;
CE;13940608;CE13940608;CORANTE - ITEM 001;CORANTE;REFRIGERANTE;508;AgroUni Distribuidora;2437;FEV;2024;02/2024;;
CE;18022232;CE18022232;ROTULO - ITEM 051;ROTULO;BOPP-PA;476306;PoliAgro Química;2810;FEV;2024;02/2024;;
CE;24129432;CE24129432;ROTULO - ITEM 054;ROTULO;BOPP-PA;338309;PoliAgro Química;11486;FEV;2024;02/2024;;
CE;92328377;CE92328377;ROTULO - ITEM 056;ROTULO;BOPP-PA;84247;PoliAgro Química;3507;FEV;2024;02/2024;;
CE;58896178;CE58896178;ROTULO - ITEM 060;ROTULO;BOPP-PA;230969;PoliAgro Química;7841;FEV;2024;02/2024;;
CE;17613420;CE17613420;ROTULO - ITEM 065;ROTULO;BOPP-PA;458337;PoliAgro Química;2704;FEV;2024;02/2024;;
CE;81013627;CE81013627;ROTULO - ITEM 067;ROTULO;BOPP-PA;388602;PoliAgro Química;16178;FEV;2024;02/2024;;
CE;18280886;CE18280886;ROTULO - ITEM 084;ROTULO;BOPP-PA;99207;PoliAgro Química;4130;FEV;2024;02/2024;;
TO;2162695835;TO2162695835;AROMA - ITEM 014;AROMA;REFRIGERANTE;64;VitaCoper Distribuidora;10.596,98;FEV;2024;02/2024;;
TO;4104172614;TO4104172614;AROMA - ITEM 020;AROMA;KIT ENERGÉTICO;77,72;VitaCoper Distribuidora;161.416,02;FEV;2024;02/2024;;
TO;3348883022;TO3348883022;EDULCORANTE - ITEM 002;EDULCORANTE;XAROPARIA;219;RotaVita Materiais;13434;FEV;2024;02/2024;;
TO;7805786051;TO7805786051;EDULCORANTE - ITEM 003;EDULCORANTE;XAROPARIA;114;MineralFluxo Química;1618;FEV;2024;02/2024;;
TO;3849807304;TO3849807304;EDULCORANTE - ITEM 005;EDULCORANTE;XAROPARIA;52;PrimaSul S.A.;1.547,02;FEV;2024;02/2024;;
TO;8260012026;TO8260012026;EMULSAO - ITEM 001;EMULSAO;XAROPARIA;95;VitaCoper Distribuidora;36.590,20;FEV;2024;02/2024;;
TO;5543383990;TO5543383990;FILME - ITEM 010;FILME;SERRARIA;7006;CoperPra Suprimentos;220753;FEV;2024;02/2024;;
TO;2676505265;TO2676505265;ROTULO - ITEM 005;ROTULO;SLEEVE;81072;MineralMaster Embalagens;16214;FEV;2024;02/2024;;
TO;4864823768;TO4864823768;ROTULO - ITEM 007;ROTULO;SLEEVE;678394;MasterVita Ind. e Com.;139885;FEV;2024;02/2024;;
TO;9642238616;TO9642238616;ROTULO - ITEM 018;ROTULO;BOPP;242426;SulUni Embalagens;9.429,41;FEV;2024;02/2024;;
TO;9188120641;TO9188120641;ROTULO - ITEM 023;ROTULO;BOPP;76514;CerraInsu S.A.;2.716,26;FEV;2024;02/2024;;
TO;7683149850;TO7683149850;ROTULO - ITEM 043;ROTULO;SLEEVE;197376;MineralMaster Embalagens;12985;FEV;2024;02/2024;;
TO;4423040541;TO4423040541;ROTULO - ITEM 044;ROTULO;BOPP;365616;CerraInsu S.A.;12.979,38;FEV;2024;02/2024;;
TO;8901125157;TO8901125157;ROTULO - ITEM 031;ROTULO;BOPP;123037;CerraInsu S.A.;4.367,83;FEV;2024;02/2024;;
BA;5561863405;BA5561863405;ACID.E CONSERV. - ITEM 001;ACID.E CONSERV.;REF/ENER/ROM/DEL;34443;MineralFluxo Química;308.268,55;FEV;2024;02/2024;;
BA;2162695835;BA2162695835;AROMA - ITEM 014;AROMA;REFRIGERANTE;208;VitaCoper Distribuidora;34353;FEV;2024;02/2024;;
BA;9375474154;BA9375474154;AROMA - ITEM 020;AROMA;KIT ENERGÉTICO;208,98;VitaCoper Distribuidora;427.322,73;FEV;2024;02/2024;;
BA;9572130516;BA9572130516;CONCENT./KITs - ITEM 003;CONCENT./KITs;C.ENERGETICO;5290;NorInsu S.A.;95486;FEV;2024;02/2024;;
BA;7558562528;BA7558562528;EDULCORANTE - ITEM 001;EDULCORANTE;XAROPARIA;177;MineralFluxo Química;5060;FEV;2024;02/2024;;
BA;7805786051;BA7805786051;EDULCORANTE - ITEM 003;EDULCORANTE;XAROPARIA;435;MineralFluxo Química;6168;FEV;2024;02/2024;;
BA;1034684203;BA1034684203;EDULCORANTE - ITEM 004;EDULCORANTE;XAROPARIA;12;AgroUni Distribuidora;2341;FEV;2024;02/2024;;
BA;3849807304;BA3849807304;EDULCORANTE - ITEM 005;EDULCORANTE;XAROPARIA;320;PrimaSul S.A.;9.491,90;FEV;2024;02/2024;;
BA;7367800641;BA7367800641;ROTULO - ITEM 021;ROTULO;BOPP;282532;SulUni Embalagens;10030;FEV;2024;02/2024;;
BA;3410804057;BA3410804057;ROTULO - ITEM 026;ROTULO;SLEEVE;2231797;MasterVita Ind. e Com.;112.431,22;FEV;2024;02/2024;;
BA;3117405545;BA3117405545;ROTULO - ITEM 007;ROTULO;SLEEVE;585155;MasterVita Ind. e Com.;120659;FEV;2024;02/2024;;
BA;9149980835;BA9149980835;ROTULO - ITEM 009;ROTULO;SLEEVE;370670;MasterVita Ind. e Com.;76432;FEV;2024;02/2024;;
BA;5620554895;BA5620554895;ROTULO - ITEM 017;ROTULO;BOPP;493545;CerraInsu S.A.;17.520,86;FEV;2024;02/2024;;
BA;8459506108;BA8459506108;ROTULO - ITEM 093;ROTULO;BOPP;2762644;BraCerra Group;22101;FEV;2024;02/2024;;
BA;3252653695;BA3252653695;ROTULO - ITEM 062;ROTULO;BOPP;4004142;BraCerra Group;32033;FEV;2024;02/2024;;
BA;5017109529;BA5017109529;ROTULO - ITEM 063;ROTULO;BOPP;4041171;BraCerra Group;32329;FEV;2024;02/2024;;
BA;4423040541;BA4423040541;ROTULO - ITEM 044;ROTULO;BOPP;522674;SulUni Embalagens;18.554,91;FEV;2024;02/2024;;
BA;8011774465;BA8011774465;ROTULO - ITEM 047;ROTULO;BOPP;635411;SulUni Embalagens;22557;FEV;2024;02/2024;;
BA;6186354464;BA6186354464;ROTULO - ITEM 066;ROTULO;BOPP;524076;SulUni Embalagens;18.604,71;FEV;2024;02/2024;;
BA;6914251059;BA6914251059;ROTULO - ITEM 105;ROTULO;BOPP;538361;BraCerra Group;4307;FEV;2024;02/2024;;
BA;8980433977;BA8980433977;ROTULO - ITEM 106;ROTULO;BOPP;1112434;BraCerra Group;8899;FEV;2024;02/2024;;
BA;8432934899;BA8432934899;ROTULO - ITEM 104;ROTULO;SLEEVE;137572;MasterVita Ind. e Com.;28984;FEV;2024;02/2024;;
BA;4197321394;BA4197321394;CAIXA - ITEM 008;CAIXA;TURBOX;69446;TeraSul Química;50696;FEV;2024;02/2024;;
TO;8083409839;TO8083409839;CERVEJARIA - ITEM 005;CERVEJARIA;LUPULO IMP;5212;GlobalInsu Materiais;205.218,50;MAI;2024;05/2024;;
CE;40427720;CE40427720;FILME - ITEM 015;FILME;REFR/ENERG.;4.979,61;BraPrima Ltda;51.538,97;ABR;2024;04/2024;;
CE;15493033;CE15493033;FILME - ITEM 021;FILME;REFRI;16664;BraPrima Ltda;172.477,52;ABR;2024;04/2024;;
CE;24965407;CE24965407;FILME - ITEM 002;FILME;STRETCH;2644;BraPrima Ltda;25.915,52;ABR;2024;04/2024;;
MG;8887454928;MG8887454928;FILME - ITEM 004;FILME;ÁGUA 500;5623;GlobalPrima do Brasil;132565;FEV;2024;02/2024;;
MG;7386535190;MG7386535190;FILME - ITEM 002;FILME;STRETCH;884;GlobalPrima do Brasil;20207;MAR;2024;03/2024;;
MG;8887454928;MG8887454928;FILME - ITEM 004;FILME;ÁGUA 500;5922;CerraTera Group;139621;MAR;2024;03/2024;;
MG;7386535190;MG7386535190;FILME - ITEM 002;FILME;STRETCH;881;GlobalPrima do Brasil;20137;ABR;2024;04/2024;;
MG;8887454928;MG8887454928;FILME - ITEM 004;FILME;ÁGUA 500;4448;GlobalPrima do Brasil;104.854,02;ABR;2024;04/2024;;
TO;8684249158;TO8684249158;FILME - ITEM 014;FILME;JUJ/TERN;2499;CerraTera Group;52470;FEV;2024;02/2024;;
TO;5025219607;TO5025219607;FILME - ITEM 002;FILME;STRETCH;4655;SerraBeta Materiais;106365;FEV;2024;02/2024;;
TO;4737400240;TO4737400240;FILME - ITEM 018;FILME;BELA TOSCANA;1375;CoperPra Suprimentos;15670;FEV;2024;02/2024;;
TO;2172942564;TO2172942564;FILME - ITEM 016;FILME;DIVERSOS;5974;CerraTera Group;140380;FEV;2024;02/2024;;
TO;8684249158;TO8684249158;FILME - ITEM 014;FILME;JUJ/TERN;1695;CerraTera Group;35593;MAR;2024;03/2024;;
TO;9181906377;TO9181906377;FILME - ITEM 015;FILME;REFR/ENERG.;0;VitaMineral Logística;0;MAR;2024;03/2024;;
TO;2172942564;TO2172942564;FILME - ITEM 016;FILME;DIVERSOS;5529;CerraTera Group;129938;MAR;2024;03/2024;;
TO;5025219607;TO5025219607;FILME - ITEM 002;FILME;STRETCH;4375;CerraTera Group;99970;MAR;2024;03/2024;;
TO;7955043974;TO7955043974;FILME - ITEM 001;FILME;VIDRO;1357;CerraTera Group;28493;MAR;2024;03/2024;;
TO;8684249158;TO8684249158;FILME - ITEM 014;FILME;JUJ/TERN;1689;CerraTera Group;35474;ABR;2024;04/2024;;
TO;9181906377;TO9181906377;FILME - ITEM 015;FILME;REFR/ENERG.;4245;CerraTera Group;99762;ABR;2024;04/2024;;
TO;2172942564;TO2172942564;FILME - ITEM 016;FILME;DIVERSOS;6421;CerraTera Group;150897;ABR;2024;04/2024;;
TO;5025219607;TO5025219607;FILME - ITEM 002;FILME;STRETCH;5979;CerraTera Group;136.608,84;ABR;2024;04/2024;;
TO;7955043974;TO7955043974;FILME - ITEM 001;FILME;VIDRO;0;VitaMineral Logística;0;ABR;2024;04/2024;;
TO;4351776874;TO4351776874;FILME - ITEM 019;FILME;PET 500;517;CerraTera Group;10851;ABR;2024;04/2024;;
BA;5522250435;BA5522250435;FILME - ITEM 005;FILME;JUJ/TERN;6465;RotaVita Materiais;152.415,33;FEV;2024;02/2024;;
BA;5918053501;BA5918053501;FILME - ITEM 009;FILME;REFR/ENERG.;8821;RotaVita Materiais;207948;FEV;2024;02/2024;;
BA;5025219607;BA5025219607;FILME - ITEM 002;FILME;STRETCH;4901;CerraTera Group;98023;FEV;2024;02/2024;;
BA;1499791622;BA1499791622;FILME - ITEM 003;FILME;REFRI;2895;CerraTera Group;40822;FEV;2024;02/2024;;
BA;5522250435;BA5522250435;FILME - ITEM 005;FILME;JUJ/TERN;6381;CerraTera Group;150430;MAR;2024;03/2024;;
BA;5918053501;BA5918053501;FILME - ITEM 009;FILME;REFR/ENERG.;8530;CerraTera Group;201093;MAR;2024;03/2024;;
BA;5025219607;BA5025219607;FILME - ITEM 002;FILME;STRETCH;5133;CerraTera Group;102650;MAR;2024;03/2024;;
BA;1499791622;BA1499791622;FILME - ITEM 003;FILME;REFRI;2162;CerraTera Group;30477;MAR;2024;03/2024;;
BA;2976043438;BA2976043438;FILME - ITEM 006;FILME;ENERGÉTICO;6757;CoperPra Suprimentos;158785;MAR;2024;03/2024;;
BA;2976043438;BA2976043438;FILME - ITEM 006;FILME;ENERGÉTICO;5432;CoperPra Suprimentos;127651;ABR;2024;04/2024;;
